Date,Open,High,Low,Close,Adj Close,Volume,JVA
2015-11-09,4.110000,4.170000,4.110000,4.150000,4.150000,7000,JVA
2015-11-10,4.080000,4.140000,4.070000,4.140000,4.140000,15400,JVA
2015-11-11,4.100000,4.200000,4.060000,4.100000,4.100000,10700,JVA
2015-11-12,4.260000,4.260000,4.100000,4.190000,4.190000,28400,JVA
2015-11-13,4.150000,4.150000,4.100000,4.130000,4.130000,3100,JVA
2015-11-16,4.150000,4.210000,4.070000,4.170000,4.170000,11900,JVA
2015-11-17,4.090000,4.130000,4.050000,4.120000,4.120000,23200,JVA
2015-11-18,4.060000,4.120000,4.060000,4.080000,4.080000,9200,JVA
2015-11-19,4.110000,4.250000,4.110000,4.210000,4.210000,24400,JVA
2015-11-20,4.250000,4.270000,4.140000,4.190000,4.190000,24400,JVA
2015-11-23,4.190000,4.210000,4.160000,4.200000,4.200000,6800,JVA
2015-11-24,4.210000,4.210000,4.150000,4.200000,4.200000,15300,JVA
2015-11-25,4.210000,4.330000,4.150000,4.270000,4.270000,22900,JVA
2015-11-27,4.290000,4.290000,4.220000,4.250000,4.250000,1800,JVA
2015-11-30,4.230000,4.300000,4.150000,4.300000,4.300000,15500,JVA
2015-12-01,4.240000,4.320000,4.180000,4.180000,4.180000,5800,JVA
2015-12-02,4.170000,4.300000,4.060000,4.200000,4.200000,13900,JVA
2015-12-03,4.180000,4.180000,4.110000,4.110000,4.110000,5000,JVA
2015-12-04,4.150000,4.210000,4.080000,4.200000,4.200000,10900,JVA
2015-12-07,4.350000,4.900000,4.200000,4.430000,4.430000,242000,JVA
2015-12-08,4.370000,4.580000,4.160000,4.290000,4.290000,63200,JVA
2015-12-09,4.200000,4.290000,4.160000,4.260000,4.260000,11300,JVA
2015-12-10,4.260000,4.260000,4.120000,4.210000,4.210000,17000,JVA
2015-12-11,4.120000,4.220000,4.120000,4.140000,4.140000,35200,JVA
2015-12-14,4.160000,4.170000,4.030000,4.170000,4.170000,24300,JVA
2015-12-15,4.130000,4.200000,4.050000,4.160000,4.160000,21900,JVA
2015-12-16,4.140000,4.190000,4.010000,4.030000,4.030000,61800,JVA
2015-12-17,4.070000,4.100000,4.000000,4.050000,4.050000,35200,JVA
2015-12-18,4.030000,4.090000,3.900000,4.020000,4.020000,63400,JVA
2015-12-21,4.020000,4.020000,3.750000,3.790000,3.790000,72000,JVA
2015-12-22,3.750000,3.930000,3.750000,3.830000,3.830000,25900,JVA
2015-12-23,3.830000,4.000000,3.810000,3.950000,3.950000,19200,JVA
2015-12-24,3.920000,3.960000,3.900000,3.900000,3.900000,14000,JVA
2015-12-28,3.890000,3.890000,3.800000,3.800000,3.800000,16900,JVA
2015-12-29,3.780000,3.920000,3.750000,3.880000,3.880000,32400,JVA
2015-12-30,3.910000,3.950000,3.770000,3.850000,3.850000,44500,JVA
2015-12-31,3.770000,3.950000,3.730000,3.850000,3.850000,64400,JVA
2016-01-04,3.810000,3.810000,3.500000,3.540000,3.540000,77900,JVA
2016-01-05,3.590000,3.610000,3.550000,3.550000,3.550000,15300,JVA
2016-01-06,3.540000,3.540000,3.400000,3.470000,3.470000,24300,JVA
2016-01-07,3.450000,3.450000,3.320000,3.360000,3.360000,35600,JVA
2016-01-08,3.410000,3.510000,3.410000,3.440000,3.440000,15000,JVA
2016-01-11,3.490000,3.500000,3.340000,3.400000,3.400000,16100,JVA
2016-01-12,3.390000,3.670000,3.360000,3.360000,3.360000,32200,JVA
2016-01-13,3.400000,3.460000,3.260000,3.290000,3.290000,40900,JVA
2016-01-14,3.270000,3.350000,3.270000,3.310000,3.310000,25100,JVA
2016-01-15,3.250000,3.340000,3.230000,3.240000,3.240000,33900,JVA
2016-01-19,3.340000,3.340000,3.240000,3.300000,3.300000,9500,JVA
2016-01-20,3.240000,3.330000,3.000000,3.330000,3.330000,43900,JVA
2016-01-21,3.320000,3.320000,3.010000,3.320000,3.320000,4100,JVA
2016-01-22,3.380000,3.430000,3.350000,3.370000,3.370000,8400,JVA
2016-01-25,3.460000,3.460000,3.330000,3.430000,3.430000,6700,JVA
2016-01-26,3.580000,3.830000,3.520000,3.670000,3.670000,79100,JVA
2016-01-27,3.590000,3.790000,3.590000,3.590000,3.590000,14600,JVA
2016-01-28,3.570000,3.570000,3.410000,3.550000,3.550000,35500,JVA
2016-01-29,3.550000,3.550000,3.370000,3.370000,3.370000,7300,JVA
2016-02-01,3.400000,3.490000,3.390000,3.400000,3.400000,10300,JVA
2016-02-02,3.390000,3.410000,3.360000,3.370000,3.370000,9200,JVA
2016-02-03,3.370000,3.390000,3.360000,3.370000,3.370000,15200,JVA
2016-02-04,3.390000,3.530000,3.360000,3.480000,3.480000,14900,JVA
2016-02-05,3.540000,3.540000,3.330000,3.340000,3.340000,8800,JVA
2016-02-08,3.530000,3.530000,3.370000,3.410000,3.410000,7000,JVA
2016-02-09,3.450000,3.450000,3.280000,3.390000,3.390000,7000,JVA
2016-02-10,3.420000,3.420000,3.250000,3.260000,3.260000,18800,JVA
2016-02-11,3.270000,3.370000,3.220000,3.300000,3.300000,6000,JVA
2016-02-12,3.300000,3.330000,3.250000,3.260000,3.260000,10300,JVA
2016-02-16,3.400000,3.400000,3.360000,3.370000,3.370000,4700,JVA
2016-02-17,3.360000,3.380000,3.170000,3.180000,3.180000,55800,JVA
2016-02-18,3.180000,3.200000,3.120000,3.140000,3.140000,24600,JVA
2016-02-19,3.100000,3.250000,3.100000,3.110000,3.110000,7100,JVA
2016-02-22,3.090000,3.290000,3.050000,3.200000,3.200000,71800,JVA
2016-02-23,3.200000,3.270000,3.130000,3.150000,3.150000,40200,JVA
2016-02-24,3.150000,3.210000,3.080000,3.140000,3.140000,34900,JVA
2016-02-25,3.140000,3.220000,3.140000,3.200000,3.200000,31800,JVA
2016-02-26,3.250000,3.400000,3.220000,3.340000,3.340000,75500,JVA
2016-02-29,3.300000,3.440000,3.270000,3.270000,3.270000,77500,JVA
2016-03-01,3.310000,3.450000,3.280000,3.420000,3.420000,19200,JVA
2016-03-02,3.440000,3.480000,3.390000,3.460000,3.460000,32300,JVA
2016-03-03,3.450000,3.740000,3.450000,3.670000,3.670000,83900,JVA
2016-03-04,3.730000,3.880000,3.630000,3.690000,3.690000,58500,JVA
2016-03-07,3.680000,3.860000,3.360000,3.370000,3.370000,81600,JVA
2016-03-08,3.440000,3.510000,3.370000,3.390000,3.390000,46800,JVA
2016-03-09,3.550000,3.750000,3.420000,3.600000,3.600000,43500,JVA
2016-03-10,3.630000,3.700000,3.490000,3.530000,3.530000,15200,JVA
2016-03-11,3.580000,3.770000,3.480000,3.650000,3.650000,20200,JVA
2016-03-14,3.700000,3.700000,3.520000,3.630000,3.630000,29600,JVA
2016-03-15,3.650000,3.720000,3.520000,3.640000,3.640000,19000,JVA
2016-03-16,3.600000,3.760000,3.600000,3.700000,3.700000,13300,JVA
2016-03-17,3.790000,3.790000,3.690000,3.780000,3.780000,31800,JVA
2016-03-18,3.800000,4.000000,3.750000,4.000000,4.000000,83100,JVA
2016-03-21,3.960000,3.990000,3.870000,3.910000,3.910000,44800,JVA
2016-03-22,3.850000,4.000000,3.770000,3.980000,3.980000,62700,JVA
2016-03-23,4.000000,4.000000,3.540000,3.920000,3.920000,27300,JVA
2016-03-24,3.980000,4.000000,3.870000,3.930000,3.930000,10300,JVA
2016-03-28,3.960000,4.000000,3.900000,3.960000,3.960000,18300,JVA
2016-03-29,3.920000,4.000000,3.850000,3.850000,3.850000,45200,JVA
2016-03-30,3.910000,3.960000,3.910000,3.940000,3.940000,15400,JVA
2016-03-31,3.880000,3.990000,3.880000,3.900000,3.900000,43200,JVA
2016-04-01,3.860000,3.980000,3.860000,3.910000,3.910000,16800,JVA
2016-04-04,3.940000,4.000000,3.930000,3.980000,3.980000,42400,JVA
2016-04-05,3.930000,4.000000,3.910000,3.970000,3.970000,45700,JVA
2016-04-06,4.000000,4.180000,3.990000,4.130000,4.130000,35400,JVA
2016-04-07,4.150000,4.220000,4.060000,4.160000,4.160000,27100,JVA
2016-04-08,4.160000,4.280000,3.950000,4.270000,4.270000,18300,JVA
2016-04-11,4.300000,4.330000,4.070000,4.310000,4.310000,34500,JVA
2016-04-12,4.350000,4.420000,4.350000,4.370000,4.370000,7700,JVA
2016-04-13,4.440000,4.480000,4.330000,4.430000,4.430000,18700,JVA
2016-04-14,4.430000,4.490000,4.430000,4.480000,4.480000,30300,JVA
2016-04-15,4.460000,4.470000,4.260000,4.260000,4.260000,36300,JVA
2016-04-18,4.300000,4.420000,4.300000,4.310000,4.310000,14900,JVA
2016-04-19,4.350000,4.460000,4.350000,4.360000,4.360000,7800,JVA
2016-04-20,4.320000,4.390000,4.220000,4.230000,4.230000,12100,JVA
2016-04-21,4.260000,4.260000,4.110000,4.120000,4.120000,13900,JVA
2016-04-22,4.070000,4.260000,4.020000,4.170000,4.170000,21200,JVA
2016-04-25,4.170000,4.200000,4.010000,4.030000,4.030000,16100,JVA
2016-04-26,4.020000,4.120000,3.750000,3.770000,3.770000,64900,JVA
2016-04-27,3.810000,3.990000,3.770000,3.840000,3.840000,14200,JVA
2016-04-28,3.800000,4.000000,3.800000,3.840000,3.840000,18400,JVA
2016-04-29,3.950000,3.950000,3.690000,3.710000,3.710000,13400,JVA
2016-05-02,3.690000,3.930000,3.550000,3.810000,3.810000,31500,JVA
2016-05-03,3.850000,3.920000,3.710000,3.860000,3.860000,16500,JVA
2016-05-04,3.820000,3.870000,3.720000,3.720000,3.720000,6800,JVA
2016-05-05,3.760000,3.800000,3.590000,3.600000,3.600000,28900,JVA
2016-05-06,3.610000,3.750000,3.610000,3.710000,3.710000,12600,JVA
2016-05-09,3.680000,3.780000,3.680000,3.770000,3.770000,14000,JVA
2016-05-10,3.800000,3.890000,3.760000,3.880000,3.880000,5400,JVA
2016-05-11,3.860000,3.940000,3.810000,3.830000,3.830000,8700,JVA
2016-05-12,3.880000,3.940000,3.820000,3.890000,3.890000,15800,JVA
2016-05-13,3.900000,3.910000,3.840000,3.880000,3.880000,6100,JVA
2016-05-16,3.830000,3.830000,3.590000,3.720000,3.720000,15000,JVA
2016-05-17,3.670000,3.780000,3.670000,3.700000,3.700000,11800,JVA
2016-05-18,3.700000,3.720000,3.650000,3.720000,3.720000,8500,JVA
2016-05-19,3.660000,3.700000,3.510000,3.520000,3.520000,18600,JVA
2016-05-20,3.690000,3.690000,3.510000,3.540000,3.540000,6800,JVA
2016-05-23,3.580000,3.630000,3.560000,3.570000,3.570000,10900,JVA
2016-05-24,3.590000,3.620000,3.500000,3.580000,3.580000,7100,JVA
2016-05-25,3.570000,3.640000,3.560000,3.570000,3.570000,5300,JVA
2016-05-26,3.610000,3.650000,3.590000,3.650000,3.650000,8100,JVA
2016-05-27,3.600000,3.700000,3.590000,3.700000,3.700000,2800,JVA
2016-05-31,3.660000,3.730000,3.660000,3.710000,3.710000,12200,JVA
2016-06-01,3.670000,3.750000,3.660000,3.730000,3.730000,8200,JVA
2016-06-02,3.690000,3.810000,3.660000,3.770000,3.770000,25800,JVA
2016-06-03,4.110000,6.150000,4.110000,4.460000,4.460000,6929500,JVA
2016-06-06,4.500000,4.870000,4.300000,4.840000,4.840000,750800,JVA
2016-06-07,4.790000,4.950000,4.550000,4.850000,4.850000,335100,JVA
2016-06-08,4.810000,4.950000,4.550000,4.900000,4.900000,100500,JVA
2016-06-09,5.000000,5.370000,4.950000,5.280000,5.280000,385400,JVA
2016-06-10,5.280000,5.280000,4.850000,5.000000,5.000000,171100,JVA
2016-06-13,4.950000,5.140000,4.850000,4.930000,4.930000,59100,JVA
2016-06-14,4.960000,4.970000,4.840000,4.940000,4.940000,29800,JVA
2016-06-15,5.010000,5.010000,4.880000,5.000000,5.000000,66100,JVA
2016-06-16,4.970000,5.130000,4.960000,5.100000,5.100000,40100,JVA
2016-06-17,5.150000,5.180000,5.030000,5.090000,5.090000,35200,JVA
2016-06-20,5.200000,5.400000,5.010000,5.260000,5.260000,148400,JVA
2016-06-21,5.310000,5.360000,5.110000,5.150000,5.150000,101200,JVA
2016-06-22,5.090000,5.330000,5.030000,5.230000,5.230000,70800,JVA
2016-06-23,5.280000,5.390000,5.080000,5.320000,5.320000,39600,JVA
2016-06-24,5.040000,5.190000,4.980000,4.980000,4.980000,93500,JVA
2016-06-27,4.940000,5.000000,4.760000,4.980000,4.980000,79100,JVA
2016-06-28,5.000000,5.270000,4.950000,5.220000,5.220000,53000,JVA
2016-06-29,5.320000,5.700000,5.230000,5.580000,5.580000,398400,JVA
2016-06-30,5.670000,5.760000,5.600000,5.650000,5.650000,114400,JVA
2016-07-01,5.780000,5.800000,5.570000,5.690000,5.690000,79700,JVA
2016-07-05,5.620000,5.720000,5.570000,5.700000,5.700000,64000,JVA
2016-07-06,5.500000,5.670000,5.300000,5.530000,5.530000,63300,JVA
2016-07-07,5.590000,5.640000,5.460000,5.480000,5.480000,35000,JVA
2016-07-08,5.500000,5.790000,5.490000,5.740000,5.740000,74100,JVA
2016-07-11,5.800000,5.980000,5.770000,5.930000,5.930000,75200,JVA
2016-07-12,5.890000,5.890000,5.760000,5.850000,5.850000,41400,JVA
2016-07-13,5.730000,5.880000,5.490000,5.830000,5.830000,80100,JVA
2016-07-14,5.930000,6.130000,5.900000,6.060000,6.060000,128100,JVA
2016-07-15,6.150000,6.150000,6.000000,6.040000,6.040000,42200,JVA
2016-07-18,5.990000,6.040000,5.800000,5.850000,5.850000,84100,JVA
2016-07-19,5.850000,5.940000,5.850000,5.920000,5.920000,25500,JVA
2016-07-20,5.870000,5.930000,5.870000,5.910000,5.910000,25100,JVA
2016-07-21,5.890000,5.930000,5.750000,5.840000,5.840000,26700,JVA
2016-07-22,5.850000,6.030000,5.810000,6.000000,6.000000,30700,JVA
2016-07-25,5.930000,6.000000,5.880000,5.940000,5.940000,27500,JVA
2016-07-26,5.770000,5.950000,5.770000,5.830000,5.830000,22300,JVA
2016-07-27,5.780000,5.790000,5.570000,5.740000,5.740000,37600,JVA
2016-07-28,5.680000,5.790000,5.610000,5.640000,5.640000,13100,JVA
2016-07-29,5.610000,5.790000,5.490000,5.740000,5.740000,15900,JVA
2016-08-01,5.740000,5.800000,5.600000,5.800000,5.800000,37900,JVA
2016-08-02,5.800000,5.800000,5.560000,5.750000,5.750000,24500,JVA
2016-08-03,5.690000,5.980000,5.600000,5.950000,5.950000,28400,JVA
2016-08-04,5.980000,5.980000,5.800000,5.810000,5.810000,13600,JVA
2016-08-05,5.890000,5.890000,5.600000,5.770000,5.770000,24100,JVA
2016-08-08,5.720000,5.780000,5.720000,5.770000,5.770000,7100,JVA
2016-08-09,5.700000,5.800000,5.680000,5.700000,5.700000,21000,JVA
2016-08-10,5.730000,5.790000,5.620000,5.700000,5.700000,16600,JVA
2016-08-11,5.700000,5.700000,5.640000,5.680000,5.680000,13800,JVA
2016-08-12,5.730000,5.810000,5.620000,5.710000,5.710000,8900,JVA
2016-08-15,5.710000,5.760000,5.330000,5.390000,5.390000,84200,JVA
2016-08-16,5.400000,5.510000,5.360000,5.390000,5.390000,21400,JVA
2016-08-17,5.370000,5.420000,5.310000,5.410000,5.410000,22200,JVA
2016-08-18,5.490000,5.540000,5.430000,5.490000,5.490000,11900,JVA
2016-08-19,5.530000,5.580000,5.490000,5.520000,5.520000,9300,JVA
2016-08-22,5.610000,5.800000,5.610000,5.800000,5.800000,35600,JVA
2016-08-23,5.790000,5.980000,5.730000,5.940000,5.940000,41700,JVA
2016-08-24,5.880000,5.960000,5.700000,5.750000,5.750000,24600,JVA
2016-08-25,5.780000,5.820000,5.730000,5.780000,5.780000,6600,JVA
2016-08-26,5.800000,5.950000,5.650000,5.860000,5.860000,69400,JVA
2016-08-29,5.900000,5.940000,5.850000,5.930000,5.930000,18700,JVA
2016-08-30,5.920000,5.930000,5.570000,5.630000,5.630000,59000,JVA
2016-08-31,5.630000,5.810000,5.450000,5.730000,5.730000,100300,JVA
2016-09-01,5.780000,5.850000,5.630000,5.680000,5.680000,67800,JVA
2016-09-02,5.660000,5.750000,5.580000,5.650000,5.650000,79300,JVA
2016-09-06,5.700000,6.000000,5.660000,5.940000,5.940000,65600,JVA
2016-09-07,5.970000,6.000000,5.850000,5.860000,5.860000,69000,JVA
2016-09-08,5.860000,5.970000,5.790000,5.860000,5.860000,60400,JVA
2016-09-09,5.780000,5.890000,5.510000,5.550000,5.550000,64700,JVA
2016-09-12,5.300000,5.860000,5.280000,5.650000,5.650000,36600,JVA
2016-09-13,5.520000,5.760000,5.470000,5.600000,5.600000,19600,JVA
2016-09-14,5.860000,5.860000,5.150000,5.430000,5.430000,60800,JVA
2016-09-15,5.360000,5.360000,5.010000,5.220000,5.220000,86900,JVA
2016-09-16,5.200000,5.430000,5.150000,5.310000,5.310000,54300,JVA
2016-09-19,5.230000,5.450000,5.230000,5.410000,5.410000,79200,JVA
2016-09-20,5.370000,5.430000,5.320000,5.370000,5.370000,36600,JVA
2016-09-21,5.490000,5.510000,5.410000,5.410000,5.410000,56800,JVA
2016-09-22,5.470000,5.590000,5.390000,5.520000,5.520000,25100,JVA
2016-09-23,5.540000,5.710000,5.430000,5.580000,5.580000,31400,JVA
2016-09-26,5.510000,5.590000,5.320000,5.490000,5.490000,30200,JVA
2016-09-27,5.440000,5.540000,5.380000,5.480000,5.480000,25300,JVA
2016-09-28,5.450000,5.520000,5.450000,5.470000,5.470000,18800,JVA
2016-09-29,5.480000,5.580000,5.420000,5.430000,5.430000,21200,JVA
2016-09-30,5.500000,5.640000,5.450000,5.560000,5.560000,31400,JVA
2016-10-03,5.560000,5.710000,5.550000,5.630000,5.630000,48400,JVA
2016-10-04,5.550000,5.660000,5.550000,5.600000,5.600000,15500,JVA
2016-10-05,5.600000,5.660000,5.490000,5.600000,5.600000,26300,JVA
2016-10-06,5.560000,5.670000,5.560000,5.630000,5.630000,19100,JVA
2016-10-07,5.640000,5.640000,5.530000,5.540000,5.540000,14200,JVA
2016-10-10,5.600000,5.650000,5.510000,5.570000,5.570000,13600,JVA
2016-10-11,5.570000,5.650000,5.520000,5.600000,5.600000,18600,JVA
2016-10-12,5.600000,5.750000,5.520000,5.630000,5.630000,29200,JVA
2016-10-13,5.640000,5.760000,5.540000,5.610000,5.610000,50800,JVA
2016-10-14,5.650000,5.770000,5.650000,5.730000,5.730000,23200,JVA
2016-10-17,5.720000,5.780000,5.700000,5.710000,5.710000,21400,JVA
2016-10-18,5.800000,5.800000,5.500000,5.730000,5.730000,42700,JVA
2016-10-19,5.750000,5.750000,5.510000,5.650000,5.650000,23600,JVA
2016-10-20,5.650000,5.670000,5.500000,5.570000,5.570000,30400,JVA
2016-10-21,5.520000,5.650000,5.510000,5.590000,5.590000,12300,JVA
2016-10-24,5.580000,5.580000,5.440000,5.540000,5.540000,30500,JVA
2016-10-25,5.570000,5.570000,5.440000,5.450000,5.450000,7300,JVA
2016-10-26,5.470000,5.470000,5.400000,5.420000,5.420000,15100,JVA
2016-10-27,5.460000,5.460000,5.300000,5.420000,5.420000,25900,JVA
2016-10-28,5.430000,5.430000,5.160000,5.320000,5.320000,16900,JVA
2016-10-31,5.370000,5.370000,5.150000,5.180000,5.180000,30500,JVA
2016-11-01,5.210000,5.240000,5.070000,5.070000,5.070000,26100,JVA
2016-11-02,5.080000,5.100000,4.680000,4.890000,4.890000,76300,JVA
2016-11-03,4.940000,5.140000,4.800000,4.920000,4.920000,75800,JVA
2016-11-04,4.890000,4.960000,4.830000,4.870000,4.870000,30700,JVA
2016-11-07,4.650000,5.100000,4.650000,4.970000,4.970000,91900,JVA
2016-11-08,4.990000,5.160000,4.680000,5.100000,5.100000,31400,JVA
2016-11-09,5.000000,5.070000,4.900000,5.000000,5.000000,30300,JVA
2016-11-10,4.990000,5.000000,4.800000,4.800000,4.800000,25500,JVA
2016-11-11,4.880000,5.040000,4.820000,4.950000,4.950000,39400,JVA
2016-11-14,4.950000,5.260000,4.950000,5.050000,5.050000,61900,JVA
2016-11-15,5.090000,5.230000,5.030000,5.040000,5.040000,11400,JVA
2016-11-16,5.050000,5.180000,5.020000,5.160000,5.160000,12200,JVA
2016-11-17,5.150000,5.220000,5.070000,5.140000,5.140000,11800,JVA
2016-11-18,5.120000,5.120000,4.950000,5.110000,5.110000,18500,JVA
2016-11-21,5.090000,5.460000,5.000000,5.380000,5.380000,93100,JVA
2016-11-22,5.370000,5.680000,5.340000,5.430000,5.430000,138800,JVA
2016-11-23,5.390000,5.590000,5.160000,5.180000,5.180000,62300,JVA
2016-11-25,5.210000,5.220000,5.010000,5.100000,5.100000,16500,JVA
2016-11-28,5.140000,5.200000,4.920000,4.940000,4.940000,39800,JVA
2016-11-29,4.990000,5.040000,4.950000,5.000000,5.000000,22600,JVA
2016-11-30,5.030000,5.110000,4.840000,4.960000,4.960000,14000,JVA
2016-12-01,4.950000,5.030000,4.870000,4.930000,4.930000,17700,JVA
2016-12-02,4.950000,4.950000,4.840000,4.910000,4.910000,16500,JVA
2016-12-05,4.890000,5.040000,4.890000,4.990000,4.990000,9900,JVA
2016-12-06,5.000000,5.040000,4.990000,5.020000,5.020000,6300,JVA
2016-12-07,4.930000,5.040000,4.700000,4.890000,4.890000,70100,JVA
2016-12-08,4.920000,4.960000,4.760000,4.810000,4.810000,31500,JVA
2016-12-09,4.830000,4.940000,4.820000,4.900000,4.900000,11800,JVA
2016-12-12,4.910000,5.020000,4.750000,4.940000,4.940000,10100,JVA
2016-12-13,4.980000,4.980000,4.780000,4.890000,4.890000,19700,JVA
2016-12-14,4.760000,4.900000,4.640000,4.710000,4.710000,32700,JVA
2016-12-15,4.710000,4.910000,4.700000,4.700000,4.700000,72300,JVA
2016-12-16,4.890000,4.890000,4.700000,4.750000,4.750000,32400,JVA
2016-12-19,4.730000,4.780000,4.570000,4.650000,4.650000,29100,JVA
2016-12-20,4.640000,4.750000,4.600000,4.660000,4.660000,22700,JVA
2016-12-21,4.750000,4.750000,4.600000,4.600000,4.600000,18900,JVA
2016-12-22,4.600000,4.650000,4.550000,4.570000,4.570000,34800,JVA
2016-12-23,4.600000,4.640000,4.510000,4.540000,4.540000,22500,JVA
2016-12-27,4.520000,4.540000,4.350000,4.410000,4.410000,44800,JVA
2016-12-28,4.440000,4.670000,4.360000,4.430000,4.430000,28200,JVA
2016-12-29,4.470000,4.680000,4.440000,4.460000,4.460000,18600,JVA
2016-12-30,4.440000,4.700000,4.360000,4.650000,4.650000,36100,JVA
2017-01-03,4.700000,4.700000,4.570000,4.620000,4.620000,20600,JVA
2017-01-04,4.610000,4.660000,4.530000,4.560000,4.560000,22600,JVA
2017-01-05,4.590000,4.720000,4.350000,4.540000,4.540000,55300,JVA
2017-01-06,4.580000,4.690000,4.380000,4.660000,4.660000,68400,JVA
2017-01-09,4.650000,4.790000,4.600000,4.790000,4.790000,36000,JVA
2017-01-10,4.790000,4.870000,4.690000,4.700000,4.700000,21100,JVA
2017-01-11,4.700000,4.790000,4.600000,4.750000,4.750000,25900,JVA
2017-01-12,4.780000,4.900000,4.710000,4.780000,4.780000,19100,JVA
2017-01-13,4.790000,4.830000,4.770000,4.770000,4.770000,7600,JVA
2017-01-17,4.790000,4.870000,4.730000,4.730000,4.730000,19700,JVA
2017-01-18,4.720000,4.720000,4.550000,4.600000,4.600000,39800,JVA
2017-01-19,4.610000,4.620000,4.530000,4.530000,4.530000,7200,JVA
2017-01-20,4.580000,4.730000,4.550000,4.650000,4.650000,23100,JVA
2017-01-23,4.650000,4.870000,4.650000,4.780000,4.780000,40500,JVA
2017-01-24,4.710000,4.850000,4.610000,4.800000,4.800000,23400,JVA
2017-01-25,4.730000,4.850000,4.650000,4.700000,4.700000,8700,JVA
2017-01-26,4.790000,4.850000,4.700000,4.840000,4.840000,35900,JVA
2017-01-27,4.850000,4.940000,4.630000,4.770000,4.770000,69700,JVA
2017-01-30,4.690000,4.740000,4.610000,4.620000,4.620000,21600,JVA
2017-01-31,4.620000,4.630000,4.550000,4.550000,4.550000,12700,JVA
2017-02-01,4.550000,4.600000,4.530000,4.530000,4.530000,20200,JVA
2017-02-02,4.530000,4.550000,4.380000,4.400000,4.400000,30200,JVA
2017-02-03,4.370000,4.660000,4.370000,4.460000,4.460000,64200,JVA
2017-02-06,4.490000,4.540000,4.490000,4.490000,4.490000,9700,JVA
2017-02-07,4.470000,4.490000,4.440000,4.460000,4.460000,9000,JVA
2017-02-08,4.420000,4.450000,4.320000,4.330000,4.330000,62500,JVA
2017-02-09,4.320000,4.490000,4.320000,4.370000,4.370000,22900,JVA
2017-02-10,4.340000,4.500000,4.340000,4.470000,4.470000,19900,JVA
2017-02-13,4.490000,4.520000,4.370000,4.500000,4.500000,27700,JVA
2017-02-14,4.540000,4.670000,4.380000,4.510000,4.510000,65300,JVA
2017-02-15,4.520000,4.650000,4.480000,4.560000,4.560000,16600,JVA
2017-02-16,4.590000,4.650000,4.510000,4.570000,4.570000,11000,JVA
2017-02-17,4.510000,4.510000,4.450000,4.460000,4.460000,12100,JVA
2017-02-21,4.500000,4.630000,4.500000,4.620000,4.620000,33300,JVA
2017-02-22,4.620000,4.640000,4.600000,4.620000,4.620000,11500,JVA
2017-02-23,4.620000,4.640000,4.600000,4.640000,4.640000,14500,JVA
2017-02-24,4.660000,4.940000,4.660000,4.910000,4.910000,66900,JVA
2017-02-27,4.880000,4.910000,4.750000,4.890000,4.890000,14200,JVA
2017-02-28,4.850000,5.000000,4.850000,5.000000,5.000000,35700,JVA
2017-03-01,5.070000,5.090000,4.910000,4.970000,4.970000,22100,JVA
2017-03-02,5.010000,5.010000,4.610000,4.740000,4.740000,76500,JVA
2017-03-03,4.780000,4.930000,4.770000,4.830000,4.830000,48400,JVA
2017-03-06,4.850000,4.980000,4.620000,4.930000,4.930000,66700,JVA
2017-03-07,4.970000,4.970000,4.810000,4.860000,4.860000,17000,JVA
2017-03-08,4.830000,4.930000,4.730000,4.850000,4.850000,46900,JVA
2017-03-09,4.890000,4.890000,4.710000,4.720000,4.720000,12600,JVA
2017-03-10,4.750000,4.750000,4.600000,4.700000,4.700000,15800,JVA
2017-03-13,4.680000,4.820000,4.620000,4.680000,4.680000,17800,JVA
2017-03-14,4.650000,4.780000,4.650000,4.660000,4.660000,20500,JVA
2017-03-15,4.670000,4.730000,4.660000,4.710000,4.710000,18500,JVA
2017-03-16,4.720000,4.910000,4.710000,4.750000,4.750000,25600,JVA
2017-03-17,4.630000,4.780000,4.630000,4.700000,4.700000,14000,JVA
2017-03-20,4.730000,4.730000,4.600000,4.620000,4.620000,17700,JVA
2017-03-21,4.640000,4.810000,4.630000,4.750000,4.750000,21000,JVA
2017-03-22,4.790000,4.790000,4.650000,4.760000,4.760000,14300,JVA
2017-03-23,4.720000,4.720000,4.630000,4.640000,4.640000,26300,JVA
2017-03-24,4.630000,4.790000,4.520000,4.630000,4.630000,53300,JVA
2017-03-27,4.610000,4.610000,4.520000,4.570000,4.570000,17900,JVA
2017-03-28,4.590000,4.750000,4.510000,4.620000,4.620000,35900,JVA
2017-03-29,4.690000,4.690000,4.640000,4.680000,4.680000,14000,JVA
2017-03-30,4.690000,4.690000,4.590000,4.590000,4.590000,11500,JVA
2017-03-31,4.600000,4.680000,4.540000,4.650000,4.650000,17600,JVA
2017-04-03,4.650000,4.740000,4.500000,4.620000,4.620000,56600,JVA
2017-04-04,4.640000,4.730000,4.580000,4.580000,4.580000,9200,JVA
2017-04-05,4.660000,4.660000,4.470000,4.600000,4.600000,35600,JVA
2017-04-06,4.600000,4.640000,4.560000,4.600000,4.600000,12900,JVA
2017-04-07,4.550000,4.580000,4.530000,4.560000,4.560000,9900,JVA
2017-04-10,4.550000,4.810000,4.550000,4.740000,4.740000,50800,JVA
2017-04-11,4.700000,4.780000,4.630000,4.670000,4.670000,8200,JVA
